no;kd_fc;kd_mu;kd_ta;id_desa;no_lahan;status_lahan;kd_petani;noGPS;thn_tanam;id_lahan;id_pohon;luas_lahan;luas_tanam;tutup_lahan;jml_usulan;kd_rule;acc;jml_realisasi;id_pohon2;wkt_tanam;acc2;endmon1;endmon2;endmon3;endmon4;endmon5;endmon6;endmon7;accmon1;accmon2;accmon3;accmon4;accmon5;accmon6;accmon7;stok;kd_lahan;telat1;telat2;telat3;telat4;telat5;telat6;telat7;no_dok;elevasi;koordinat;stok_order;stok_sisa;stok_cek;lat;lng;jml_persetujuan;mon_fc;lahan_no_geko;deleted_at
45016;1,90E+11;19;1,30E+11;382301;35680;Pribadi;7;0;2023;6;13;1827;914;0% s/d 25%;24;0;1;24;13;12/08/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;24;10_0000035680;0;0;0;0;0;0;0;33.05.221.014.014-0129.0;0;S7 32.210 E109 27.6876;24;0;0;0;0;24;0;\N;\N
45017;1,90E+11;19;1,30E+11;382301;35647;Pribadi;8;0;2023;6;4;568;426;0% s/d 25%;25;0;1;25;4;12/06/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;25;10_0000035647;0;0;0;0;0;0;0;33.05.210.012.003-0011.0;0;S7 31.048 E109 37.0095;25;0;0;0;0;25;0;\N;\N
45018;1,90E+11;19;1,30E+11;382301;35647;Pribadi;8;0;2023;6;39;568;426;0% s/d 25%;8;0;1;8;39;12/06/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;8;10_0000035647;0;0;0;0;0;0;0;33.05.210.012.003-0011.0;0;S7 31.048 E109 37.0095;8;0;0;0;0;8;0;\N;\N
45019;1,90E+11;19;1,30E+11;382301;35647;Pribadi;8;0;2023;6;13;568;426;0% s/d 25%;5;0;1;5;13;12/06/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;5;10_0000035647;0;0;0;0;0;0;0;33.05.210.012.003-0011.0;0;S7 31.048 E109 37.0095;5;0;0;0;0;5;0;\N;\N
45020;1,90E+11;19;1,30E+11;382301;35621;Pribadi;9;0;2023;6;4;2934;2934;0% s/d 25%;113;0;1;113;4;12/08/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;113;10_0000035621;0;0;0;0;0;0;0;33.05.221.014.013-0066.0;0;S7 43.181 E109 25.2225;113;0;0;0;0;113;0;\N;\N
45021;1,90E+11;19;1,30E+11;382301;35621;Pribadi;9;0;2023;6;67;2934;2934;0% s/d 25%;70;0;1;70;67;12/08/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;70;10_0000035621;0;0;0;0;0;0;0;33.05.221.014.013-0066.0;0;S7 43.181 E109 25.2225;70;0;0;0;0;70;0;\N;\N
45022;1,90E+11;19;1,30E+11;382301;35621;Pribadi;9;0;2023;6;13;2934;2934;0% s/d 25%;50;0;1;50;13;12/08/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;50;10_0000035621;0;0;0;0;0;0;0;33.05.221.014.013-0066.0;0;S7 43.181 E109 25.2225;50;0;0;0;0;50;0;\N;\N
45023;1,90E+11;19;1,30E+11;382301;35639;Pribadi;10;0;2023;6;41;840;630;0% s/d 25%;34;0;1;34;41;12/07/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;34;10_0000035639;0;0;0;0;0;0;0;33.05.221.014.014-0067.0;0;S7 40.859 E109 25.2395;34;0;0;0;0;34;0;\N;\N
45024;1,90E+11;19;1,30E+11;382301;35639;Pribadi;10;0;2023;6;57;840;630;0% s/d 25%;30;0;1;30;57;12/07/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;30;10_0000035639;0;0;0;0;0;0;0;33.05.221.014.014-0067.0;0;S7 40.859 E109 25.2395;30;0;0;0;0;30;0;\N;\N
45025;1,90E+11;19;1,30E+11;382301;35639;Pribadi;10;0;2023;6;39;840;630;0% s/d 25%;18;0;1;18;39;12/07/2023;1;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;0;0;0;0;0;18;10_0000035639;0;0;0;0;0;0;0;33.05.221.014.014-0067.0;0;S7 40.859 E109 25.2395;18;0;0;0;0;18;0;\N;\N
45047;1,60E+11;7;1,30E+11;92001;61753;Pribadi;24;0;2023;5;4;7600;7600;0% s/d 25%;235;0;1;235;4;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;235;10_0000061753;0;0;0;0;0;0;0;33.09.180.009.001-0030.0;0;S7 17.824  E110 38.3521;235;0;0;-72.970.788;110.639.204;\N;1;\N;\N
45048;1,60E+11;7;1,30E+11;92001;61754;Pribadi;3;0;2023;6;39;1500;750;25% s/d 50%;73;0;1;73;39;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;73;10_0000061754;0;0;0;0;0;0;0;33.09.181.002.013-0036.0;0;S7 18.207  E110 38.6466;73;0;0;-73.034.562;110.644.112;\N;1;\N;\N
45049;1,60E+11;7;1,30E+11;92001;61754;Pribadi;3;0;2023;6;57;1500;750;25% s/d 50%;66;0;1;66;57;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;66;10_0000061754;0;0;0;0;0;0;0;33.09.181.002.013-0036.0;0;S7 18.207  E110 38.6466;66;0;0;-73.034.562;110.644.112;\N;1;\N;\N
45050;1,60E+11;7;1,30E+11;92001;61754;Pribadi;3;0;2023;6;4;1500;750;25% s/d 50%;38;0;1;38;4;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;38;10_0000061754;0;0;0;0;0;0;0;33.09.181.002.013-0036.0;0;S7 18.207  E110 38.6466;38;0;0;-73.034.562;110.644.112;\N;1;\N;\N
45051;1,60E+11;7;1,30E+11;92001;61755;Pribadi;1;0;2023;6;13;800;600;0% s/d 25%;57;0;1;57;13;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;57;10_0000061755;0;0;0;0;0;0;0;33.09.181.002.012-0130.0;0;S7 18.183  E110 38.6715;57;0;0;-73.030.516;1.106.445.253;\N;1;\N;\N
45052;1,60E+11;7;1,30E+11;92001;61755;Pribadi;1;0;2023;6;4;800;600;0% s/d 25%;88;0;1;88;4;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;88;10_0000061755;0;0;0;0;0;0;0;33.09.181.002.012-0130.0;0;S7 18.183  E110 38.6715;88;0;0;-73.030.516;1.106.445.253;\N;1;\N;\N
45053;1,60E+11;7;1,30E+11;92001;61756;Pribadi;19;0;2023;5;57;5455;4091;25% s/d 50%;52;0;1;52;57;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;52;10_0000061756;0;0;0;0;0;0;0;33.09.181.002.004-0012.0;0;S7 17.993  E110 38.4641;52;0;0;-72.998.886;1.106.410.698;\N;1;\N;\N
45054;1,60E+11;7;1,30E+11;92001;61756;Pribadi;19;0;2023;5;4;5455;4091;25% s/d 50%;73;0;1;73;4;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;73;10_0000061756;0;0;0;0;0;0;0;33.09.181.002.004-0012.0;0;S7 17.993  E110 38.4641;73;0;0;-72.998.886;1.106.410.698;\N;1;\N;\N
45055;1,60E+11;7;1,30E+11;92001;61757;Pribadi;17;0;2023;5;39;3750;2813;0% s/d 25%;20;0;1;20;39;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000061757;0;0;0;0;0;0;0;33.09.181.000.912-0006.0;0;S7 18.137  E110 38.7093;20;0;0;-7.302.285;1.106.451.561;\N;1;\N;\N
45056;1,60E+11;7;1,30E+11;92001;61757;Pribadi;17;0;2023;5;4;3750;2813;0% s/d 25%;95;0;1;95;4;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;95;10_0000061757;0;0;0;0;0;0;0;33.09.181.000.912-0006.0;0;S7 18.137  E110 38.7093;95;0;0;-7.302.285;1.106.451.561;\N;1;\N;\N
45057;1,60E+11;7;1,30E+11;92001;61758;Pribadi;16;0;2023;6;4;2000;2000;0% s/d 25%;475;0;1;475;4;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;475;10_0000061758;0;0;0;0;0;0;0;33.09.181.002.011-0028.0;0;S7 18.361  E110 38.3976;475;0;0;-73.060.279;1.106.399.622;\N;1;\N;\N
45058;1,60E+11;7;1,30E+11;92001;61759;Pribadi;12;0;2023;5;39;1900;1900;0% s/d 25%;77;0;1;77;39;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;77;10_0000061759;0;0;0;0;0;0;0;33.09.181.002.001.0035.0;0;S7 17.942  E110 38.4068;77;0;0;-7.299.047;1.106.401.151;\N;1;\N;\N
45059;1,60E+11;7;1,30E+11;92001;61759;Pribadi;12;0;2023;5;57;1900;1900;0% s/d 25%;53;0;1;53;57;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;53;10_0000061759;0;0;0;0;0;0;0;33.09.181.002.001.0035.0;0;S7 17.942  E110 38.4068;53;0;0;-7.299.047;1.106.401.151;\N;1;\N;\N
45060;1,60E+11;7;1,30E+11;92001;61759;Pribadi;12;0;2023;5;41;1900;1900;0% s/d 25%;56;0;1;56;41;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;56;10_0000061759;0;0;0;0;0;0;0;33.09.181.002.001.0035.0;0;S7 17.942  E110 38.4068;56;0;0;-7.299.047;1.106.401.151;\N;1;\N;\N
45061;1,60E+11;7;1,30E+11;92001;61760;Pribadi;20;0;2023;5;34;2400;2400;0% s/d 25%;45;0;1;45;34;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;45;10_0000061760;0;0;0;0;0;0;0;33.09.181.002.014-0058.0;0;S7 18.288  E110 38.5068;45;0;0;-73.048.128;1.106.417.801;\N;1;\N;\N
45062;1,60E+11;7;1,30E+11;92001;61760;Pribadi;20;0;2023;5;57;2400;2400;0% s/d 25%;50;0;1;50;57;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;50;10_0000061760;0;0;0;0;0;0;0;33.09.181.002.014-0058.0;0;S7 18.288  E110 38.5068;50;0;0;-73.048.128;1.106.417.801;\N;1;\N;\N
45063;1,60E+11;7;1,30E+11;92001;61760;Pribadi;20;0;2023;5;4;2400;2400;0% s/d 25%;91;0;1;91;4;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;91;10_0000061760;0;0;0;0;0;0;0;33.09.181.002.014-0058.0;0;S7 18.288  E110 38.5068;91;0;0;-73.048.128;1.106.417.801;\N;1;\N;\N
45064;1,60E+11;7;1,30E+11;92001;61761;Pribadi;32;0;2023;5;39;5400;4050;0% s/d 25%;19;0;1;19;39;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;19;10_0000061761;0;0;0;0;0;0;0;33.09.181.002.004-0012.0;0;S7 18.022  E110 38.4316;19;0;0;-73.003.733;1.106.405.283;\N;1;\N;\N
45065;1,60E+11;7;1,30E+11;92001;61761;Pribadi;32;0;2023;5;34;5400;4050;0% s/d 25%;20;0;1;20;34;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000061761;0;0;0;0;0;0;0;33.09.181.002.004-0012.0;0;S7 18.022  E110 38.4316;20;0;0;-73.003.733;1.106.405.283;\N;1;\N;\N
45066;1,60E+11;7;1,30E+11;92001;61761;Pribadi;32;0;2023;5;4;5400;4050;0% s/d 25%;65;0;1;65;4;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;65;10_0000061761;0;0;0;0;0;0;0;33.09.181.002.004-0012.0;0;S7 18.022  E110 38.4316;65;0;0;-73.003.733;1.106.405.283;\N;1;\N;\N
45067;1,60E+11;7;1,30E+11;92001;61762;Pribadi;47;0;2023;5;34;6600;4950;0% s/d 25%;28;0;1;28;34;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;28;10_0000061762;0;0;0;0;0;0;0;33.09.181.002.002-0028.0;0;S7 17.806  E110 38.493;28;0;0;-729.678;11.064.155;\N;1;\N;\N
45068;1,60E+11;7;1,30E+11;92001;61762;Pribadi;47;0;2023;5;57;6600;4950;0% s/d 25%;76;0;1;76;57;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;76;10_0000061762;0;0;0;0;0;0;0;33.09.181.002.002-0028.0;0;S7 17.806  E110 38.493;76;0;0;-729.678;11.064.155;\N;1;\N;\N
45069;1,60E+11;7;1,30E+11;92001;61762;Pribadi;47;0;2023;5;41;6600;4950;0% s/d 25%;76;0;1;76;41;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;76;10_0000061762;0;0;0;0;0;0;0;33.09.181.002.002-0028.0;0;S7 17.806  E110 38.493;76;0;0;-729.678;11.064.155;\N;1;\N;\N
45070;1,60E+11;7;1,30E+11;92001;61763;Pribadi;30;0;2023;5;39;4200;3150;0% s/d 25%;20;0;1;20;39;06/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000061763;0;0;0;0;0;0;0;33.09.181.002.004-0065.0;0;S7 18.080  E110 38.4696;20;0;0;-73.013.367;1.106.411.617;\N;1;\N;\N
45071;1,60E+11;7;1,30E+11;92001;61763;Pribadi;30;0;2023;5;61;4200;3150;0% s/d 25%;20;0;1;20;61;06/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000061763;0;0;0;0;0;0;0;33.09.181.002.004-0065.0;0;S7 18.080  E110 38.4696;20;0;0;-73.013.367;1.106.411.617;\N;1;\N;\N
45072;1,60E+11;7;1,30E+11;92001;61763;Pribadi;30;0;2023;5;4;4200;3150;0% s/d 25%;68;0;1;68;4;06/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;68;10_0000061763;0;0;0;0;0;0;0;33.09.181.002.004-0065.0;0;S7 18.080  E110 38.4696;68;0;0;-73.013.367;1.106.411.617;\N;1;\N;\N
45073;1,60E+11;7;1,30E+11;92001;61764;Pribadi;28;0;2023;5;57;8900;6675;0% s/d 25%;209;0;1;209;57;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;209;10_0000061764;0;0;0;0;0;0;0;33.09.181.002.001-0041.0;0;S7 17.777  E110 38.3538;209;0;0;-72.962.967;11.063.923;\N;1;\N;\N
45074;1,60E+11;7;1,30E+11;92001;61765;Pribadi;42;0;2023;5;39;6400;4800;0% s/d 25%;96;0;1;96;39;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;96;10_0000061765;0;0;0;0;0;0;0;33.09.181.002.001-0012.0;0;S7 17.591  E110 38.3685;96;0;0;-72.931.867;110.639.475;\N;1;\N;\N
45075;1,60E+11;7;1,30E+11;92001;61765;Pribadi;42;0;2023;5;57;6400;4800;0% s/d 25%;170;0;1;170;57;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;170;10_0000061765;0;0;0;0;0;0;0;33.09.181.002.001-0012.0;0;S7 17.591  E110 38.3685;170;0;0;-72.931.867;110.639.475;\N;1;\N;\N
45076;1,60E+11;7;1,30E+11;92001;61765;Pribadi;42;0;2023;5;41;6400;4800;0% s/d 25%;125;0;1;125;41;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;125;10_0000061765;0;0;0;0;0;0;0;33.09.181.002.001-0012.0;0;S7 17.591  E110 38.3685;125;0;0;-72.931.867;110.639.475;\N;1;\N;\N
45077;1,60E+11;7;1,30E+11;92001;61766;Pribadi;31;0;2023;6;39;800;600;0% s/d 25%;45;0;1;45;39;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;45;10_0000061766;0;0;0;0;0;0;0;33.09.181.002.003-0040.0;0;S7 17.995  E110 38.6718;45;0;0;-72.999.233;11.064.453;\N;1;\N;\N
45078;1,60E+11;7;1,30E+11;92001;61766;Pribadi;31;0;2023;6;57;800;600;0% s/d 25%;54;0;1;54;57;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;54;10_0000061766;0;0;0;0;0;0;0;33.09.181.002.003-0040.0;0;S7 17.995  E110 38.6718;54;0;0;-72.999.233;11.064.453;\N;1;\N;\N
45079;1,60E+11;7;1,30E+11;92001;61766;Pribadi;31;0;2023;6;41;800;600;0% s/d 25%;36;0;1;36;41;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;36;10_0000061766;0;0;0;0;0;0;0;33.09.181.002.003-0040.0;0;S7 17.995  E110 38.6718;36;0;0;-72.999.233;11.064.453;\N;1;\N;\N
45080;1,60E+11;7;1,30E+11;92001;61767;Pribadi;38;0;2023;5;39;2200;1650;0% s/d 25%;23;0;1;23;39;04/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;23;10_0000061767;0;0;0;0;0;0;0;33.09.181.002.003-0028.0;0;S7 18.000  E110 38.6328;23;0;0;-73.000.033;11.064.388;\N;1;\N;\N
45081;1,60E+11;7;1,30E+11;92001;61767;Pribadi;38;0;2023;5;34;2200;1650;0% s/d 25%;25;0;1;25;34;04/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;25;10_0000061767;0;0;0;0;0;0;0;33.09.181.002.003-0028.0;0;S7 18.000  E110 38.6328;25;0;0;-73.000.033;11.064.388;\N;1;\N;\N
45082;1,60E+11;7;1,30E+11;92001;61767;Pribadi;38;0;2023;5;4;2200;1650;0% s/d 25%;96;0;1;96;4;04/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;96;10_0000061767;0;0;0;0;0;0;0;33.09.181.002.003-0028.0;0;S7 18.000  E110 38.6328;96;0;0;-73.000.033;11.064.388;\N;1;\N;\N
45083;1,60E+11;7;1,30E+11;92001;61768;Pribadi;39;0;2023;5;39;7000;5250;0% s/d 25%;47;0;1;47;39;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;47;10_0000061768;0;0;0;0;0;0;0;33.09.181.002.005-0007.0;0;S7 17.894  E110 38.6186;47;0;0;-72.982.418;1.106.436.434;\N;1;\N;\N
45084;1,60E+11;7;1,30E+11;92001;61768;Pribadi;39;0;2023;5;57;7000;5250;0% s/d 25%;47;0;1;47;57;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;47;10_0000061768;0;0;0;0;0;0;0;33.09.181.002.005-0007.0;0;S7 17.894  E110 38.6186;47;0;0;-72.982.418;1.106.436.434;\N;1;\N;\N
45085;1,60E+11;7;1,30E+11;92001;61768;Pribadi;39;0;2023;5;41;7000;5250;0% s/d 25%;49;0;1;49;41;08/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;49;10_0000061768;0;0;0;0;0;0;0;33.09.181.002.005-0007.0;0;S7 17.894  E110 38.6186;49;0;0;-72.982.418;1.106.436.434;\N;1;\N;\N
45086;1,60E+11;7;1,30E+11;92001;61769;Pribadi;41;0;2023;5;57;2700;2025;0% s/d 25%;24;0;1;24;57;06/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;24;10_0000061769;0;0;0;0;0;0;0;33.09.181.002.012-0025.0;0;S7 17.836  E110 38.6785;24;0;0;-7.297.275;1.106.446.417;\N;1;\N;\N
45087;1,60E+11;7;1,30E+11;92001;61769;Pribadi;41;0;2023;5;41;2700;2025;0% s/d 25%;25;0;1;25;41;06/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;25;10_0000061769;0;0;0;0;0;0;0;33.09.181.002.012-0025.0;0;S7 17.836  E110 38.6785;25;0;0;-7.297.275;1.106.446.417;\N;1;\N;\N
45088;1,60E+11;7;1,30E+11;92001;61770;Pribadi;4;0;2023;5;57;2400;600;50% s/d 75%;30;0;1;30;57;01/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;30;10_0000061770;0;0;0;0;0;0;0;33.09.181.002.012-0008.0;0;S7 18.079  E110 38.7995;30;0;0;-7.301.330.899.319;1.106.466.580.956;\N;1;\N;\N
45089;1,60E+11;7;1,30E+11;92001;61770;Pribadi;4;0;2023;5;41;2400;600;50% s/d 75%;31;0;1;31;41;01/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;31;10_0000061770;0;0;0;0;0;0;0;33.09.181.002.012-0008.0;0;S7 18.079  E110 38.7995;31;0;0;-7.301.330.899.319;1.106.466.580.956;\N;1;\N;\N
45090;1,60E+11;7;1,30E+11;92001;61772;Pribadi;12;0;2023;5;39;4300;3225;0% s/d 25%;45;0;1;35;39;04/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;45;10_0000061772;0;0;0;0;0;0;0;33.09.181.002.009-0052.0;0;S7 18.398  E110 37.9811;45;0;0;-73.066.429.997.409;11.063.302.019.875;\N;1;\N;\N
45091;1,60E+11;7;1,30E+11;92001;61772;Pribadi;12;0;2023;5;57;4300;3225;0% s/d 25%;80;0;1;80;57;04/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;80;10_0000061772;0;0;0;0;0;0;0;33.09.181.002.009-0052.0;0;S7 18.398  E110 37.9811;80;0;0;-73.066.429.997.409;11.063.302.019.875;\N;1;\N;\N
45092;1,60E+11;7;1,30E+11;92001;61773;Pribadi;18;0;2023;5;39;800;800;0% s/d 25%;10;0;1;10;39;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000061773;0;0;0;0;0;0;0;33.09.181.002.012-0045.0;0;S7 18.292  E110 38.4925;10;0;0;-7.304.871;1.106.415.414;\N;1;\N;\N
45093;1,60E+11;7;1,30E+11;92001;61773;Pribadi;18;0;2023;5;4;800;800;0% s/d 25%;70;0;1;70;4;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;70;10_0000061773;0;0;0;0;0;0;0;33.09.181.002.012-0045.0;0;S7 18.292  E110 38.4925;70;0;0;-7.304.871;1.106.415.414;\N;1;\N;\N
45094;1,60E+11;7;1,30E+11;92001;61774;Pribadi;21;0;2023;5;39;500;500;0% s/d 25%;10;0;1;10;39;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000061774;0;0;0;0;0;0;0;33.09.818.002.012-0110.0;0;S7 18.325  E110 38.5296;10;0;0;-73.054.173;1.106.421.607;\N;1;\N;\N
45095;1,60E+11;7;1,30E+11;92001;61774;Pribadi;21;0;2023;5;4;500;500;0% s/d 25%;34;0;1;34;4;03/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;34;10_0000061774;0;0;0;0;0;0;0;33.09.818.002.012-0110.0;0;S7 18.325  E110 38.5296;34;0;0;-73.054.173;1.106.421.607;\N;1;\N;\N
45096;1,60E+11;7;1,30E+11;92001;61775;Pribadi;22;0;2023;5;39;6100;6100;0% s/d 25%;93;0;1;93;39;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;93;10_0000061775;0;0;0;0;0;0;0;33.09.181.002.004-0022.0;0;S7 18.051  E110 38.3273;93;0;0;-73.008.495;1.106.387.878;\N;1;\N;\N
45097;1,60E+11;7;1,30E+11;92001;61775;Pribadi;22;0;2023;5;4;6100;6100;0% s/d 25%;290;0;1;290;4;05/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;290;10_0000061775;0;0;0;0;0;0;0;33.09.181.002.004-0022.0;0;S7 18.051  E110 38.3273;290;0;0;-73.008.495;1.106.387.878;\N;1;\N;\N
45098;1,60E+11;7;1,30E+11;92001;61776;Pribadi;26;0;2023;5;57;7400;7400;0% s/d 25%;700;0;1;700;57;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;700;10_0000061776;0;0;0;0;0;0;0;33.09.181.005.019-0072.0;0;S7 17.531  E110 38.312;700;0;0;-72.921.889;1.106.385.344;\N;1;\N;\N
45099;1,60E+11;7;1,30E+11;92001;61777;Pribadi;23;0;2023;5;57;3500;2625;0% s/d 25%;107;0;1;107;57;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;107;10_0000061777;0;0;0;0;0;0;0;33.09.181.002.004-0067.0;0;S7 18.097  E110 38.4173;107;0;0;-73.016.172;1.106.402.878;\N;1;\N;\N
45100;1,60E+11;7;1,30E+11;92001;61777;Pribadi;23;0;2023;5;4;3500;2625;0% s/d 25%;156;0;1;156;4;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;156;10_0000061777;0;0;0;0;0;0;0;33.09.181.002.004-0067.0;0;S7 18.097  E110 38.4173;156;0;0;-73.016.172;1.106.402.878;\N;1;\N;\N
45101;1,60E+11;7;1,30E+11;92001;61778;Pribadi;25;0;2023;6;4;800;600;0% s/d 25%;145;0;1;145;4;02/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;145;10_0000061778;0;0;0;0;0;0;0;33.09.181.002.024-0019.0;0;S7 18.288  E110 38.435;145;0;0;-73.048.053;1.106.405.822;\N;1;\N;\N
45102;1,60E+11;7;1,30E+11;92001;61779;Pribadi;46;0;2023;6;39;3100;2325;0% s/d 25%;46;0;1;46;39;07/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;46;10_0000061779;0;0;0;0;0;0;0;33.09.181.002.004-0055.0;0;S7 18.208  E110 38.6936;46;0;0;-73.034.783;110.644.895;\N;1;\N;\N
45103;1,60E+11;7;1,30E+11;92001;61779;Pribadi;46;0;2023;6;57;3100;2325;0% s/d 25%;142;0;1;142;57;07/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;142;10_0000061779;0;0;0;0;0;0;0;33.09.181.002.004-0055.0;0;S7 18.208  E110 38.6936;142;0;0;-73.034.783;110.644.895;\N;1;\N;\N
45104;1,60E+11;7;1,30E+11;92001;61779;Pribadi;46;0;2023;6;41;3100;2325;0% s/d 25%;143;0;1;143;41;07/01/2024;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;143;10_0000061779;0;0;0;0;0;0;0;33.09.181.002.004-0055.0;0;S7 18.208  E110 38.6936;143;0;0;-73.034.783;110.644.895;\N;1;\N;\N
